Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1961","1961","m3","2719000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1962","1962","m3","3823000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1963","1963","m3","2475000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1964","1964","m3","2215000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1965","1965","m3","2051000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1966","1966","m3","2854500","F","FAO estimate"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1967","1967","m3","2793000","F","FAO estimate"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1968","1968","m3","2352000","F","FAO estimate"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1969","1969","m3","1624000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1970","1970","m3","1522000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1971","1971","m3","1251000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1972","1972","m3","1196000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1973","1973","m3","1145000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1974","1974","m3","1149000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1975","1975","m3","1219000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1976","1976","m3","1275000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1977","1977","m3","1038000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1978","1978","m3","1130000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1979","1979","m3","1356000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1980","1980","m3","1313000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1981","1981","m3","1453000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1982","1982","m3","1588000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1983","1983","m3","1655000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1984","1984","m3","1880000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1985","1985","m3","1839000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1986","1986","m3","1762000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1987","1987","m3","1652000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1988","1988","m3","1560000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1989","1989","m3","1480000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1990","1990","m3","998000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1991","1991","m3","1147000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1992","1992","m3","1233000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1993","1993","m3","1281000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1994","1994","m3","1129000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1995","1995","m3","1068000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1996","1996","m3","1190000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1997","1997","m3","1177000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1998","1998","m3","472000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","1999","1999","m3","559000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","2000","2000","m3","528000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","2001","2001","m3","537000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","2002","2002","m3","521000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","2003","2003","m3","423000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","2004","2004","m3","455000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","2005","2005","m3","530000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","2006","2006","m3","494000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","2007","2007","m3","685000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","2008","2008","m3","671000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","2009","2009","m3","641000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","2010","2010","m3","685729","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","2011","2011","m3","626205","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","2012","2012","m3","626000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","2013","2013","m3","1049851","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","2014","2014","m3","1317442","*","Unofficial figure"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","2015","2015","m3","1317440","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","2016","2016","m3","796148","*","Unofficial figure"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1627","Wood fuel, coniferous","2017","2017","m3","796148","*","Unofficial figure"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1628","Wood fuel, non-coniferous","1961","1961","m3","4163000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1628","Wood fuel, non-coniferous","1962","1962","m3","2634000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1628","Wood fuel, non-coniferous","1963","1963","m3","3556000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1628","Wood fuel, non-coniferous","1964","1964","m3","3417000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1628","Wood fuel, non-coniferous","1965","1965","m3","3171000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1628","Wood fuel, non-coniferous","1966","1966","m3","4554000","F","FAO estimate"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1628","Wood fuel, non-coniferous","1967","1967","m3","4461000","F","FAO estimate"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1628","Wood fuel, non-coniferous","1968","1968","m3","4756500","F","FAO estimate"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1628","Wood fuel, non-coniferous","1969","1969","m3","2661000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1628","Wood fuel, non-coniferous","1970","1970","m3","2611000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1628","Wood fuel, non-coniferous","1971","1971","m3","2400000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1628","Wood fuel, non-coniferous","1972","1972","m3","2187000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1628","Wood fuel, non-coniferous","1973","1973","m3","3060000","","Official data"
"FO","Forestry Production and Trade","33","Canada","5516","Production","1628","Wood fuel, non-coniferous","1974","1974","m3","2331000","","Official data"
